client_id,category,owner_client_id,root_subscription_id,type,delta,delta_dts,owner_email,owner,product,delta_dts_adj
20c026a9fba427febae44ff05acce2d1,category3,413eb20c9f0bb238ce844d7430938103,1eb874b75b9e6bbc4f793db3ee33dd35,upsell,3.18,07-10-2019,person10@company.com,person10,Product3-3,07-10-2019
9b649e2e3ab91fabafb6dc8d16c6c5bc,category3,9b649e2e3ab91fabafb6dc8d16c6c5bc,50025a4f072700872a6af09fd749b45e,upsell,2.61,18-12-2019,person3@company.com,person3,Product3-3,18-12-2019
462b41c38d3e7805a148532b383eb004,category3,462b41c38d3e7805a148532b383eb004,01f7f7ad2682f11922788652ff8d781d,upsell,8.67,07-01-2020,person3@company.com,person3,Product3-3,07-01-2020
7aa0b29dd2d4b5b575b44c2a6a698377,category3,7aa0b29dd2d4b5b575b44c2a6a698377,5508372760832319b8d8ae8449faa01b,upsell,8.14,09-01-2020,person24@company.com,person24,Product3-3,09-01-2020
b48f2b080b7b36355ff58208f932e07e,category3,b48f2b080b7b36355ff58208f932e07e,b92a814de9498527612c52ac030a5837,upsell,7.51,15-01-2020,person22@company.com,person22,Product3-3,15-01-2020
19d77a9919a62b00d3d1832795a7c9cd,category3,19d77a9919a62b00d3d1832795a7c9cd,e3a21ef7c99d89373743bbf1ba7cc0be,upsell,4.73,21-01-2020,person8@company.com,person8,Product3-3,21-01-2020
0788d352264867b485007a667f6919dd,category3,0788d352264867b485007a667f6919dd,df99bd21beab8e9ad16b2280314b0f36,upsell,8.75,30-01-2020,person14@company.com,person14,Product3-3,30-01-2020
716ba0e86d342336d44de7e488df76f1,category3,716ba0e86d342336d44de7e488df76f1,d4801d1719e0134b42ab3ef72a7cb779,upsell,1.2,30-01-2020,person19@company.com,person19,Product3-3,30-01-2020
cbffd22660a4373213501e403cce9108,category3,cbffd22660a4373213501e403cce9108,b85aa4b53f28a4130cf29574c032c9d6,upsell,5.03,31-01-2020,person12@company.com,person12,Product3-3,31-01-2020
070fb4270a109e3eef253412be0cb0cb,category3,070fb4270a109e3eef253412be0cb0cb,8cb372be6f9d284a401182e1a8042557,upsell,8.32,18-02-2020,person2@company.com,person2,Product3-3,18-02-2020
d216d42418f039ade411d7ec07dbca5d,category3,d216d42418f039ade411d7ec07dbca5d,5d04c46c4f420f029e44e6bcffdf84a2,upsell,7.38,22-03-2020,person25@company.com,person25,Product3-3,22-03-2020
4327ad7a2c08285a477534fc6c5e7899,category3,4327ad7a2c08285a477534fc6c5e7899,e211006ca4f79e842303d31e752070b6,upsell,7.35,06-04-2020,person13@company.com,person13,Product3-3,06-04-2020
077ba58860d83d50d6d9bcaed7cf7ae3,category3,077ba58860d83d50d6d9bcaed7cf7ae3,a4d7b45983215b6916cfd502112950d6,upsell,9.41,10-04-2020,person7@company.com,person7,Product3-3,10-04-2020
59630e46e0863a4e5ea1174ca5304d5e,category3,59630e46e0863a4e5ea1174ca5304d5e,185b904ad361d3f8465ec1788c792e74,upsell,0.88,17-04-2020,person28@company.com,person28,Product3-3,17-04-2020
3c1bcf40bf53110a17e264d6b7c9e95a,category3,3c1bcf40bf53110a17e264d6b7c9e95a,e4031f05f7167234915975af0bccb1f6,upsell,0.29,26-04-2020,person9@company.com,person9,Product3-3,26-04-2020
a28eaa212954e8a0ec1766a43a9977d6,category3,a28eaa212954e8a0ec1766a43a9977d6,291e11f35d7e1a105db5a43fc1f28070,upsell,5.01,02-05-2020,person19@company.com,person19,Product3-3,02-05-2020
c410c52d50030a5152a0649f078cb810,category3,c410c52d50030a5152a0649f078cb810,590ccbb4138a1e69c03f64ee7501fb85,upsell,2.96,13-05-2020,person3@company.com,person3,Product3-3,13-05-2020
d438cff8308613b6fcc6a7c94689cdae,category3,d438cff8308613b6fcc6a7c94689cdae,dfae6cd68395affda661ad958d58b95a,upsell,3.82,27-05-2020,person30@company.com,person30,Product3-3,27-05-2020
1ca4fe66a36c7b7fdc1a765cf1268f3d,category3,1ca4fe66a36c7b7fdc1a765cf1268f3d,f33c484f19cbfc56560b9c26db18f575,upsell,1.46,23-07-2020,person15@company.com,person15,Product3-3,23-07-2020
0d520659e5ca5571ea9d2624f426232f,category3,0d520659e5ca5571ea9d2624f426232f,6c697956d9cf4e81c246d3c52d2090db,upsell,1.23,24-07-2020,person26@company.com,person26,Product3-3,24-07-2020
1b8985f6f326473738c67d49abb53e53,category3,1b8985f6f326473738c67d49abb53e53,6ec7a7b7e93e2c0192229948f0531415,upsell,5.68,05-08-2020,person4@company.com,person4,Product3-3,05-08-2020
044a93cb19909a7f86fefa5af4b041d5,category3,044a93cb19909a7f86fefa5af4b041d5,32fce6776dfa380760ea6fbc8a28b53e,upsell,1.3,14-08-2020,person15@company.com,person15,Product3-3,14-08-2020
091eeb74be3b08ad7715cf0ede50e11b,category3,091eeb74be3b08ad7715cf0ede50e11b,2bc91474b7e0c1ab78cb31d14bab4732,upsell,7.71,18-08-2020,person5@company.com,person5,Product3-3,18-08-2020
fabe661c19fbef7b1ffd156189833b18,category3,fabe661c19fbef7b1ffd156189833b18,d93db95019410a29ab33f94c0d62630b,upsell,6.75,20-08-2020,person24@company.com,person24,Product3-3,20-08-2020
48b5dbcce7bcfbb7ad9f7754ed71d556,category3,48b5dbcce7bcfbb7ad9f7754ed71d556,53e2dc77d31841d19ea456f42a27d5d0,upsell,4.28,26-08-2020,person13@company.com,person13,Product3-3,26-08-2020
c708490578175dadda1d95cc43e5aa91,category3,c708490578175dadda1d95cc43e5aa91,fc7aefdd76963d5cab8652d3f4f6e7df,upsell,1.96,30-08-2020,person16@company.com,person16,Product3-3,30-08-2020
929cfe29be234b04b62fef5b23d5ed70,category3,929cfe29be234b04b62fef5b23d5ed70,427dbe7e4516e72bf07e5eae205515d8,upsell,0.72,31-12-2020,person1@company.com,person1,Product3-3,31-12-2020
8cca10ba9eaebb7aa5d45a9d397222f7,category3,320b3cf6a0eba34bd32b38f5a8b56847,4390d66177779f03f9f97bd0214b9b7c,upsell,7.59,10-01-2021,person4@company.com,person4,Product3-3,10-01-2021
716ba0e86d342336d44de7e488df76f1,category3,716ba0e86d342336d44de7e488df76f1,d4801d1719e0134b42ab3ef72a7cb779,upsell,6.99,30-01-2021,person1@company.com,person1,Product3-3,30-01-2021
feba8049b13b2cbc18dc3200b847c290,category3,feba8049b13b2cbc18dc3200b847c290,b74fa1be65b0e8be96be0ac0b42ec7df,upsell,8.65,05-02-2021,person3@company.com,person3,Product3-3,05-02-2021
b7e31532758e84502020629f690e1018,category3,b7e31532758e84502020629f690e1018,10e0df0931f5414c611ac23f6c9911d9,upsell,2.93,09-02-2021,person29@company.com,person29,Product3-3,09-02-2021
f5236836b2d4b9823ccbe72f50d5410c,category3,f5236836b2d4b9823ccbe72f50d5410c,4f37f6cfe90dfa10744cdf4ef82c8b4c,upsell,6.7,12-02-2021,person7@company.com,person7,Product3-3,12-02-2021
15072dea36175ce5d12c15686762c35a,category3,15072dea36175ce5d12c15686762c35a,8be07a10e7e5d7c0dc4419ee7439abf2,upsell,5.24,09-03-2021,person13@company.com,person13,Product3-3,09-03-2021
3d392e51a9bc9d6dc0afff3d3e77fdc7,category3,3d392e51a9bc9d6dc0afff3d3e77fdc7,3d70e5f36e79ed77ce6879b0262aa4a4,upsell,5.58,22-03-2021,person18@company.com,person18,Product3-3,22-03-2021
13f02085b8603be8a5204908ddc39752,category3,13f02085b8603be8a5204908ddc39752,d8c5946c8cfc866049cd0bf6326c472d,upsell,3.98,26-03-2021,person16@company.com,person16,Product3-3,26-03-2021
7d8414fe031666508c97146cac9ffda9,category3,7d8414fe031666508c97146cac9ffda9,653b5dcb569fa83a833c0ed9f0bc0349,upsell,4.85,15-04-2021,person27@company.com,person27,Product3-3,15-04-2021
de314ea210615214baad10862990d41b,category3,de314ea210615214baad10862990d41b,7b7f8be0c729da7b27c23d43bf3e815d,upsell,9.74,13-05-2021,person20@company.com,person20,Product3-3,13-05-2021
2e448fce6e0c7475dae803fd683ec215,category3,2e448fce6e0c7475dae803fd683ec215,bb63e84947a7f69ac68a548f46a67177,upsell,6.39,31-05-2021,person4@company.com,person4,Product3-3,31-05-2021
3775f5309ea1e70ae5a929f8505901d2,category3,1d03f75a3b80fe230064149d10da6f6b,a4d5fcb46e1595cb97cf7bedeece31a8,upsell,1,10-06-2021,person7@company.com,person7,Product3-3,10-06-2021
53ce6ebfbf6d23a2c83017b42365e28f,category3,53ce6ebfbf6d23a2c83017b42365e28f,295d7395edbf2ab930638e40c6d4eeff,upsell,7.03,17-06-2021,person20@company.com,person20,Product3-3,17-06-2021
b7678b1ed4654529b309ab9381cd897a,category3,b7678b1ed4654529b309ab9381cd897a,8e1f386f3d6cf4d79259befd3a92fb48,upsell,3.57,24-06-2021,person15@company.com,person15,Product3-3,24-06-2021
9721e8a28b51cba83b3d780ce8e6062d,category3,9721e8a28b51cba83b3d780ce8e6062d,47df74e555deadb9fd24115b8061c9a5,upsell,2.38,12-08-2021,person11@company.com,person11,Product3-3,12-08-2021
c3b8e4e47c956a8720ac83455e0507e8,category3,c3b8e4e47c956a8720ac83455e0507e8,c4dfcc087c695fd2cdc031a7c41d0f55,upsell,1.87,21-08-2021,person6@company.com,person6,Product3-3,21-08-2021
adf986a485b0b27bb26fe764c319ead7,category3,adf986a485b0b27bb26fe764c319ead7,9f34f06cbbb2a329d0faf013e69a0e67,upsell,7.33,25-08-2021,person11@company.com,person11,Product3-3,25-08-2021
71cb1b328e6900524aeb35189337fd7e,category3,71cb1b328e6900524aeb35189337fd7e,c0693e02c37feb379c9fd880f2b9bfdd,upsell,9.2,02-09-2021,person13@company.com,person13,Product3-3,02-09-2021
a49c8ba7ff7536dc7f4762d4978ff5af,category3,a49c8ba7ff7536dc7f4762d4978ff5af,a3ae2a55e43a06c92937ecf5026e309d,upsell,1.29,23-09-2021,person28@company.com,person28,Product3-3,23-09-2021
222bdb05016ac0f288d499551f4ba014,category3,222bdb05016ac0f288d499551f4ba014,4e3db18dce8f9ec9950e0fb9a6d5df68,upsell,2.52,06-10-2021,person16@company.com,person16,Product3-3,06-10-2021
dbaaedef9785fafbcf2b330744069dd3,category3,a4a92dcd34311f2dd186983d0dbfb981,d57ea9e436a64c84a9bdaa630ec86fc8,upsell,0.6,16-10-2021,person7@company.com,person7,Product3-3,16-10-2021
9e3dac5e631d8317b312f0ba1d7acb12,category3,9e3dac5e631d8317b312f0ba1d7acb12,27b09c21927fc2f0be3865e976616af2,upsell,3.29,26-10-2021,person22@company.com,person22,Product3-3,26-10-2021
275599b07ee32594985b7eb127d28579,category3,4377022a3ed2065fc64fec5664e97345,59f16803d52a9595ce8c031f390a00dd,upsell,2.06,16-11-2021,person7@company.com,person7,Product3-3,16-11-2021
abec2b1b14303247c956141ef24662e9,category3,abec2b1b14303247c956141ef24662e9,d4002a1eb93bcacedd358b59ca9ef218,upsell,6.01,17-12-2021,person3@company.com,person3,Product3-3,17-12-2021
51f2a1200e15acc604ce23635209d78d,category3,51f2a1200e15acc604ce23635209d78d,1cbfd50eb3d381ce08c6f28248219114,upsell,8.09,27-12-2021,person6@company.com,person6,Product3-3,27-12-2021
a286b61bfacbf23555d1e67c20e4323b,category3,a286b61bfacbf23555d1e67c20e4323b,f778fc57a3d6008039b546f166f79597,upsell,8.79,10-03-2022,person24@company.com,person24,Product3-3,10-03-2022
5cf549950c9663b5f883ebb471dc0dc8,category3,5cf549950c9663b5f883ebb471dc0dc8,514c7d953df8cfb17f685b2d03f4206b,upsell,9.14,13-03-2022,person10@company.com,person10,Product3-3,13-03-2022
13f02085b8603be8a5204908ddc39752,category3,13f02085b8603be8a5204908ddc39752,d8c5946c8cfc866049cd0bf6326c472d,upsell,3.05,26-03-2022,person13@company.com,person13,Product3-3,26-03-2022
a1306553a5b70f6a105ce02891e0939d,category3,a1306553a5b70f6a105ce02891e0939d,b6c8ba72e9101b95e19efc982bfad21b,upsell,6.7,28-03-2022,person24@company.com,person24,Product3-3,28-03-2022
f45b744220682afb8740f65eab9a1b48,category3,f45b744220682afb8740f65eab9a1b48,da6629b8217d898646fa393663e64a87,upsell,5.09,07-04-2022,person20@company.com,person20,Product3-3,07-04-2022
554a0dc85b756fc6e11cfafbd69e7553,category3,554a0dc85b756fc6e11cfafbd69e7553,9e4d2c9cd4981fcd55feb9f1ad9588e5,upsell,7.55,26-04-2022,person25@company.com,person25,Product3-3,26-04-2022
f84c05845d295a182b2f8fa540003038,category3,1f0a7db19525390450b502460f3cb7f6,8dc1c9666bcf9296b4461144958ca511,upsell,9.32,30-05-2022,person27@company.com,person27,Product3-3,30-05-2022
6dea52cc34dc18544fc45fda5e5c3929,category3,e1f1633025795fd24530c22b8d624e09,e4d939300e109e4d9c64c83c00ccde3a,upsell,9.79,28-06-2022,person15@company.com,person15,Product3-3,28-06-2022
8c8d8d7dbd01a009cb6f3e6273c611e0,category3,8c8d8d7dbd01a009cb6f3e6273c611e0,45f6553a45c39c3e94c5aed8b6b56a04,upsell,2.33,08-07-2022,person1@company.com,person1,Product3-3,08-07-2022
d5b352e377d03526de06b5cb65bfd0cc,category3,d5b352e377d03526de06b5cb65bfd0cc,98f9e55eeeb05365b36dbc2246dcc400,upsell,9.37,24-07-2022,person25@company.com,person25,Product3-3,24-07-2022
adf986a485b0b27bb26fe764c319ead7,category3,adf986a485b0b27bb26fe764c319ead7,9f34f06cbbb2a329d0faf013e69a0e67,upsell,1.68,25-08-2022,person23@company.com,person23,Product3-3,25-08-2022
05741ead37d7c34181e7d7095d789e74,category3,05741ead37d7c34181e7d7095d789e74,84218a83b88b8c8a14a080105b69bf91,upsell,1.18,23-09-2022,person15@company.com,person15,Product3-3,23-09-2022
7dfcfa964ab362e5823f430b0be39670,category3,7dfcfa964ab362e5823f430b0be39670,822d50422a03fe278c0ff77e6a8335e3,upsell,1.66,13-10-2022,person22@company.com,person22,Product3-3,13-10-2022
9e3dac5e631d8317b312f0ba1d7acb12,category3,9e3dac5e631d8317b312f0ba1d7acb12,27b09c21927fc2f0be3865e976616af2,upsell,8.78,26-10-2022,person8@company.com,person8,Product3-3,26-10-2022
09ed4c79dd6871aefad23942efab9c6b,category3,09ed4c79dd6871aefad23942efab9c6b,5a436be1057578d0bd7e9e550943203a,upsell,0.28,30-10-2022,person16@company.com,person16,Product3-3,30-10-2022
51c14fe141a91ab682065812ea4e7f0c,category3,51c14fe141a91ab682065812ea4e7f0c,d04c0040e3958c6a6529a36a28c45e66,upsell,7.84,12-11-2022,person27@company.com,person27,Product3-3,12-11-2022
ee074dc8c447e8ae2f3e372dcc2e1551,category3,ee074dc8c447e8ae2f3e372dcc2e1551,a914769365405e2d081b72a15dc9889e,upsell,0.57,22-01-2023,person14@company.com,person14,Product3-3,22-01-2023
f7db39ac6d9ddef3840bd67e8ddad48e,category3,f7db39ac6d9ddef3840bd67e8ddad48e,42488196ec9649249b6a5bfa23e4a809,upsell,7.98,02-02-2023,person10@company.com,person10,Product3-3,02-02-2023
bc835b20fad0fdba10d06a57d9f11dee,category3,bc835b20fad0fdba10d06a57d9f11dee,8c7c0d7d72b89bc0b999d14f8c656963,upsell,3.87,06-04-2023,person1@company.com,person1,Product3-3,06-04-2023
4598ea208b94762adf4a1c9bd09c6dbc,category3,4598ea208b94762adf4a1c9bd09c6dbc,515333d2f2a846df62bb0efaa42878d0,upsell,3.79,24-04-2023,person2@company.com,person2,Product3-3,24-04-2023
cc52f26c1af1cad4c8e1e04e0fe36370,category3,cc52f26c1af1cad4c8e1e04e0fe36370,579dd97decff90908bcfc75720b84c8d,upsell,1.58,21-06-2023,person20@company.com,person20,Product3-3,21-06-2023
b7bf3929c430afc37d64ebb0709a7f3a,category1,b7bf3929c430afc37d64ebb0709a7f3a,c31898c9d7b80063e4897b1f284ffee9,upsell,1.25,09-05-2019,person8@company.com,person8,Product1-1,09-05-2019
5400933fecdac65d8ec610a4dedf9423,category1,5400933fecdac65d8ec610a4dedf9423,d134bc5cfae0deb4c2ac3f4d11bd1f0b,upsell,1.11,09-05-2019,person19@company.com,person19,Product1-1,09-05-2019
0e7c500c62ac953afc25c142d3b69ef1,category1,0e7c500c62ac953afc25c142d3b69ef1,bcd584025002cf65be87496a1b716920,upsell,2.74,23-05-2019,person22@company.com,person22,Product1-1,23-05-2019
93ad946097248d4d632c6a2a809ca66e,category1,93ad946097248d4d632c6a2a809ca66e,ecf69b843f45bc8fd95424e0ead588fe,upsell,6.27,30-05-2019,person27@company.com,person27,Product1-1,30-05-2019
d12a63d1ea5526050575226764e18a9a,category1,d12a63d1ea5526050575226764e18a9a,cc00863be02a4fa643175a00596023ed,upsell,8.98,15-08-2019,person6@company.com,person6,Product1-1,15-08-2019
4bb8acaeed1a0b3bf2a8fe8606abd7e2,category1,4bb8acaeed1a0b3bf2a8fe8606abd7e2,cc9cf7ad30386ae30fc4727c94703a43,upsell,3.82,30-08-2019,person10@company.com,person10,Product1-1,30-08-2019
275599b07ee32594985b7eb127d28579,category1,42c3644211e147324d90f547eb318d84,12ec4066e7708a19f479d50017e4b2d2,upsell,9.97,24-09-2019,person29@company.com,person29,Product1-1,24-09-2019
a239017fdfdec296fafa6e05d905ab36,category1,a239017fdfdec296fafa6e05d905ab36,84161c619e3a4c24a9193bf30e575572,upsell,2.35,30-11-2019,person10@company.com,person10,Product1-1,30-11-2019
3f5a9c42c4314b85868b9d3dcbee68ae,category1,3f5a9c42c4314b85868b9d3dcbee68ae,ffefc3ee8d10c3d2059c39fc9fd4bd81,upsell,4.84,19-12-2019,person9@company.com,person9,Product1-1,19-12-2019
d45769fb46b27c3e6817ee3cb4390382,category1,d45769fb46b27c3e6817ee3cb4390382,753e0ff0509ed3c6f113b8e8c7126c65,upsell,9.24,09-01-2020,person14@company.com,person14,Product1-1,09-01-2020
d324944ea0680bb602ae07f3fea2fc66,category1,d324944ea0680bb602ae07f3fea2fc66,0fae7bc4c64ec4e5099b13741b5d905a,upsell,3.5,28-01-2020,person20@company.com,person20,Product1-1,28-01-2020
aec35be8950ed58358df4167f9c9fbdd,category1,aec35be8950ed58358df4167f9c9fbdd,4e856f1bf8ab75aa4f14c34b2a6439f0,upsell,8.75,08-02-2020,person2@company.com,person2,Product1-1,08-02-2020
87d6724c41c7c2ac1073cd8f88643e15,category1,87d6724c41c7c2ac1073cd8f88643e15,71ab981e05b861c4f515da38e16c9630,upsell,9.05,27-02-2020,person1@company.com,person1,Product1-1,27-02-2020
64ab9fe84476507e212804de2df9849e,category1,64ab9fe84476507e212804de2df9849e,3d7a40111c35db117f7f29c8c34d4a48,upsell,8.94,13-03-2020,person6@company.com,person6,Product1-1,13-03-2020
38e0fd17e77d4cb35a28f12e61c7876c,category1,38e0fd17e77d4cb35a28f12e61c7876c,0f43a551a355c2a9bda3d955e1f8d92c,upsell,4.04,17-03-2020,person21@company.com,person21,Product1-1,17-03-2020
5629d55878f7a2dfae4b897366fd8104,category1,5629d55878f7a2dfae4b897366fd8104,e0079b78ebb82b10b9cdeb5e7b3387de,upsell,1.94,18-03-2020,person18@company.com,person18,Product1-1,18-03-2020
73e3ccf34aa273695e2019414eb04b91,category1,73e3ccf34aa273695e2019414eb04b91,29cc5c029842e8b789235895e6cf5380,upsell,3.5,26-03-2020,person17@company.com,person17,Product1-1,26-03-2020
b2cead14216f5d27fcd51ec167f4e953,category1,b2cead14216f5d27fcd51ec167f4e953,e19c0235d7548d7d3cf7051fcb847750,upsell,8.94,27-03-2020,person9@company.com,person9,Product1-1,27-03-2020
6c7ca4fa02fc326f0a5d556aa57a8be2,category1,6c7ca4fa02fc326f0a5d556aa57a8be2,5871a0d076e3f3cdad2bdd2cec7224a4,upsell,1.27,02-04-2020,person20@company.com,person20,Product1-1,02-04-2020
3c47ba9b582acb74c5a4304e6d6c297e,category1,3c47ba9b582acb74c5a4304e6d6c297e,8f25735e966687f8192c0fa9e299e897,upsell,5.23,10-04-2020,person28@company.com,person28,Product1-1,10-04-2020
89929bf432bd84b7d021219c3e58caaf,category1,89929bf432bd84b7d021219c3e58caaf,66169c556a35dd4a5ba724b8e45e3d03,upsell,4.88,17-04-2020,person4@company.com,person4,Product1-1,17-04-2020
7aeee7da852b4425526f74a904d26748,category1,7aeee7da852b4425526f74a904d26748,e23d8762bef5091ced0ad126f1cf54d2,upsell,5.05,29-04-2020,person9@company.com,person9,Product1-1,29-04-2020
ac85d05ed39a9e3e3cdefec4c60bf2a0,category1,ac85d05ed39a9e3e3cdefec4c60bf2a0,8458144bdb93d1f3ad3a06ec36d7125b,upsell,4.93,03-05-2020,person23@company.com,person23,Product1-1,03-05-2020
4f6632c3918c3020916fa3c571ecc242,category1,4f6632c3918c3020916fa3c571ecc242,189cb6d9366055ffca081cc2166bc21f,upsell,1.5,22-05-2020,person27@company.com,person27,Product1-1,22-05-2020
431c8ecd1130d07faa6fcceabccd6a87,category1,431c8ecd1130d07faa6fcceabccd6a87,b95537ef41221c744a77d84d240a9b70,upsell,1.37,20-06-2020,person6@company.com,person6,Product1-1,20-06-2020
57b229651d157b34e87b1802a86bd214,category1,57b229651d157b34e87b1802a86bd214,a1200c708bec3fde928009213f4231ae,upsell,8.85,25-06-2020,person16@company.com,person16,Product1-1,25-06-2020
8650865a928c2cb653dc4acb8329abf7,category1,8650865a928c2cb653dc4acb8329abf7,3871022ad0422ff5bfa50aca9eeb824e,upsell,7.78,25-06-2020,person17@company.com,person17,Product1-1,25-06-2020
1c824049e416149abed1f93ec8787807,category1,1c824049e416149abed1f93ec8787807,a401de412737007dbf952e80e1979427,upsell,4.19,28-06-2020,person20@company.com,person20,Product1-1,28-06-2020
0937a0922ae973b495665347aed56756,category1,0937a0922ae973b495665347aed56756,dcfabdf29fad4f1f390ad64f9b560be8,upsell,1.19,29-06-2020,person11@company.com,person11,Product1-1,29-06-2020
7ecd5e1a626911f778af07eccfe7f5c9,category1,7ecd5e1a626911f778af07eccfe7f5c9,a743a1fc9e612da048f05591e8c355b9,upsell,3.94,19-07-2020,person3@company.com,person3,Product1-1,19-07-2020
605031e50cd10bcc973e9309ce4e5632,category1,605031e50cd10bcc973e9309ce4e5632,81540cbdc9f811345ed38de102eefee8,upsell,0.32,24-07-2020,person17@company.com,person17,Product1-1,24-07-2020
fb0566ebcf2f8d752c82372b0d1c3dff,category1,fb0566ebcf2f8d752c82372b0d1c3dff,6cb9a5c238b9555b19c035dc4f20bde9,upsell,0.2,25-07-2020,person7@company.com,person7,Product1-1,25-07-2020
2c445b035210d3d7efd47f69d5ccf2c3,category1,2c445b035210d3d7efd47f69d5ccf2c3,802f0ec2509ea366df2f57793cd7704a,upsell,1.45,01-08-2020,person21@company.com,person21,Product1-1,01-08-2020
58317949dfbe5086e6a782ee4b5570f6,category1,58317949dfbe5086e6a782ee4b5570f6,8a16d08614fc6a0a6b3e2c026f067fdd,upsell,3.16,13-08-2020,person19@company.com,person19,Product1-1,13-08-2020
972797d1cbfe3824dbcb624d6b21d5e0,category1,972797d1cbfe3824dbcb624d6b21d5e0,ae2b3428c10b1542ad2ad7bace07af4a,upsell,4.31,28-08-2020,person4@company.com,person4,Product1-1,28-08-2020
fa8c096c6276ed752debb365bdac6085,category1,fa8c096c6276ed752debb365bdac6085,dc063986d2eed9a21453013d37ec1f76,upsell,7.52,23-09-2020,person17@company.com,person17,Product1-1,23-09-2020
a239017fdfdec296fafa6e05d905ab36,category1,a239017fdfdec296fafa6e05d905ab36,84161c619e3a4c24a9193bf30e575572,upsell,8.22,30-11-2020,person2@company.com,person2,Product1-1,30-11-2020
04314e2ccf784eb503677241a0ff3737,category1,04314e2ccf784eb503677241a0ff3737,20cf5289813779c510d079e751d02f30,upsell,9.65,16-12-2020,person1@company.com,person1,Product1-1,16-12-2020
7314830cf57d0de44f59c7b0a7ac0831,category1,7314830cf57d0de44f59c7b0a7ac0831,9bffd7ade98cb4efc0c6a0fa47b7d91a,upsell,5.97,11-03-2021,person2@company.com,person2,Product1-1,11-03-2021
cb0c100601c1b581a2046873b4ac5efb,category1,cd1624be6cec98aebe4eea54be63dcf6,e7380ab0dde53c881565cee2d7551634,upsell,7.11,28-03-2021,person25@company.com,person25,Product1-1,28-03-2021
c15779e7d767ec7736150dcf9e722876,category1,c15779e7d767ec7736150dcf9e722876,bbf02e5b17a915b1cb0866456721bd09,upsell,3.63,17-04-2021,person4@company.com,person4,Product1-1,17-04-2021
4f7624fb09ca0dca25d766a9e7b77d02,category1,4f7624fb09ca0dca25d766a9e7b77d02,946fef2b9ce97934152f3734a6499078,upsell,9.11,30-04-2021,person25@company.com,person25,Product1-1,30-04-2021
66ba5277460940394b37e06ed7e219d6,category1,66ba5277460940394b37e06ed7e219d6,a22eb42780e8c0eb2e43b3e3b79f2e1a,upsell,4.74,15-05-2021,person21@company.com,person21,Product1-1,15-05-2021
da803641623d7eb34fe93f914a1fcf11,category1,da803641623d7eb34fe93f914a1fcf11,1c661e6db06e454bb92a54a03e432a18,upsell,0.39,19-05-2021,person25@company.com,person25,Product1-1,19-05-2021
1e528cee32d57910ae41c2167322d137,category1,1e528cee32d57910ae41c2167322d137,3b4c7d3cad6ff8b23be8a37dec1c44fd,upsell,2.98,11-06-2021,person4@company.com,person4,Product1-1,11-06-2021
4c849f0c3c2f29bf1dca9ce3b39d99b6,category1,c78acf83261418992676386a5431450f,e53f88dea7a207fdb8b4f0c97c2a960c,upsell,5.17,01-07-2021,person18@company.com,person18,Product1-1,01-07-2021
c89eddee6b86de64df39f42f064447a2,category1,c89eddee6b86de64df39f42f064447a2,e932829c30e1ba73c80dd7e3690099dd,upsell,8.5,16-07-2021,person4@company.com,person4,Product1-1,16-07-2021
c708490578175dadda1d95cc43e5aa91,category1,c708490578175dadda1d95cc43e5aa91,fc7aefdd76963d5cab8652d3f4f6e7df,upsell,7.08,30-08-2021,person21@company.com,person21,Product1-1,30-08-2021
9b649e2e3ab91fabafb6dc8d16c6c5bc,category1,9b649e2e3ab91fabafb6dc8d16c6c5bc,50025a4f072700872a6af09fd749b45e,upsell,2.05,24-09-2021,person18@company.com,person18,Product1-1,24-09-2021
ad8ae8b60fb79f1d53278795cd95e610,category1,5dcdef7ff7aa753225a43197c75454f0,d6c4d94490e8c557a165796f9a29b0e5,upsell,6.13,25-09-2021,person4@company.com,person4,Product1-1,25-09-2021
d7f187998d7c0c079c05d08766954f5d,category1,d7f187998d7c0c079c05d08766954f5d,526a8dbf7843020faed10a5a767e935b,upsell,0.1,31-10-2021,person17@company.com,person17,Product1-1,31-10-2021
e7c7d2b0f88ed58a71a6a191cdbc11bf,category1,e7c7d2b0f88ed58a71a6a191cdbc11bf,8356f4bb1d3f56c09608d17e52adefff,upsell,5.25,07-12-2021,person30@company.com,person30,Product1-1,07-12-2021
eb2115923c8dd0902f4e9a3f26c0c364,category1,eb2115923c8dd0902f4e9a3f26c0c364,3cf6ddc3cd8b01af300a25ca002cfc3c,upsell,2.21,04-02-2022,person5@company.com,person5,Product1-1,04-02-2022
8e9de5d3ecaabea91017f3c54d89a16e,category1,8e9de5d3ecaabea91017f3c54d89a16e,fb3d77eda3c3f0dc62ee7a567edc6dbd,upsell,3.19,06-03-2022,person26@company.com,person26,Product1-1,06-03-2022
388eb0595b37869d2490fa6c8ce4d5ea,category1,388eb0595b37869d2490fa6c8ce4d5ea,782b76c1e254ffdba2ad920f0bb6b35c,upsell,0.07,30-03-2022,person18@company.com,person18,Product1-1,30-03-2022
fef3c2a12813058ba0bd5ab824166b1c,category1,fef3c2a12813058ba0bd5ab824166b1c,d175d0f00be33acdec8d89586afc9c93,upsell,2.95,04-05-2022,person10@company.com,person10,Product1-1,04-05-2022
